CONTROL,OWNHERE,JWNHER
'245670223057','-6','-9'
'245711520144','2','-9'
'245711853057','1','-9'
'245853770145','1','-9'
'245853930145','1','-9'
'245929603056','1','-9'
'246336553059','-6','-9'
'246711130141','1','-9'
'246711463054','1','-9'
'246711873054','1','-9'
'246853063052','1','-9'
'246853790142','2','-9'
'246853950142','1','-9'
'246929213053','2','-9'
'246929623053','2','-9'
'247037013050','-6','-9'
'247037180149','2','2'
'247150093055','-6','-9'
'247357723057','-6','-9'
'247853560148','2','-9'
'247929233050','2','-9'
'247929643050','2','-9'
'247929710149','1','-9'
'248037433059','1','-9'
'248037510146','2','-9'
'248711663057','1','-9'
'248853330145','1','-9'
'248853813058','1','-9'
'248929003056','1','-9'
'248929990146','1','-9'
'249711273054','1','-9'
'249711683054','1','-9'
'249853190142','2','-9'
'249853350142','1','-9'
'249853423055','1','-9'
'249929023053','2','-9'
'249929750143','2','-9'
'250150610142','2','-9'
'250357533054','1','-9'
'250711043057','2','-9'
'250711770147','2','-9'
'250711930147','1','-9'
'250853293058','1','-9'
'250929370146','1','-9'
'250929443059','-6','-9'
'250929520146','1','-9'
'250929853059','2','-9'
'251711950144','-6','-9'
'251853623055','1','-9'
'251929463056','-6','-9'
'251929873056','1','-9'
'252150243058','2','-9'
'252711710141','1','-9'
'252853643052','2','-9'
'252929150140','1','-9'
'253037760149','-6','-9'
'253670843051','-6','-9'
'253711580147','1','-9'
'253853003058','2','-9'
'253853990148','-6','-9'
'253929253059','-6','-9'
'254596603050','2','-9'
'254711190144','-6','-9'
'255288140144','1','-9'
'255288300144','2','-9'
'255288883057','1','-9'
'255549700145','2','-9'
'255596223056','2','-9'
'256288803054','2','-9'
'256549093052','2','-9'
'256596243053','1','-9'
'256596653053','-6','-9'
'257288590247','1','-9'
'257549180148','1','-9'
'257549340148','2','-9'
'257549740248','2','-9'
'257596013059','1','-9'
'257596263050','1','-9'
'257596590346','2','-9'
'257596673050','1','2'
'257596900149','2','-9'
'257853093055','-6','-9'
'258549433058','2','-9'
'258549510145','2','-9'
'258549843058','2','-9'
'258596760146','2','-9'
'258853740142','-6','-9'
'259288613054','2','-9'
'259549120142','2','-9'
'259549380142','2','2'
'259549453055','2','-9'
'259549863055','2','-9'
'259596053053','1','-9'
'259596780143','2','-9'
'259596940143','2','-9'
'259711433051','1','-9'
'259711510247','-6','-9'
'259853510148','-6','-9'
'259929033059','-6','-9'
'259929283050','1','-9'
'260288140147','1','-9'
'260549073058','2','-9'
'260549960148','1','-9'
'260596223059','1','-9'
'260596633059','2','-9'
'261288093154','2','-9'
'261288160144','1','-9'
'261288493057','2','-9'
'261288570144','-6','-9'
'261288803057','1','-9'
'261494550144','1','-9'
'261549093055','2','-9'
'261549720145','1','-9'
'261549980145','2','-9'
'261596093253','2','-9'
'261596243056','1','-9'
'261929550140','-6','-9'
'262288180141','-6','-9'
'262288340141','2','-9'
'262288823054','1','-9'
'262502243053','-6','-9'
'262502653053','2','2'
'262549013052','2','-9'
'262596263053','2','-9'
'262596673053','1','-9'
'262596823153','1','-9'
'262853980148','-6','-9'
'263288843051','1','-9'
'263288920347','2','-9'
'263494823051','-6','-9'
'263549100148','1','-9'
'263549510148','2','-9'
'263549920248','2','-9'
'263596033059','2','-9'
'263596693050','1','-9'
'263596760149','1','-9'
'263596920149','2','-9'
'263853013055','-6','-9'
'264037063053','1','-9'
'264037950143','-6','-9'
'264494693057','2','-9'
'264549453058','1','-9'
'264579390142','1','-9'
'264579463055','2','-9'
'264579540142','1','-9'
'264579873055','-6','-9'
'264596053056','2','-9'
'264596940146','2','-9'
'264670213054','2','-9'
'264670623054','-6','-9'
'264926433058','2','-9'
'264926510145','2','-9'
'265037093059','-6','-9'
'265037243050','2','-9'
'265037720149','-6','-9'
'265037980149','-6','-9'
'265288150141','1','-9'
'265288483054','2','-9'
'265288560141','1','-9'
'265288893054','-6','-9'
'265502213053','-6','-9'
'265549083052','2','2'
'265549710142','1','-9'
'265579160148','-6','-9'
'265579570148','-6','-9'
'265596310240','-6','-9'
'265670493051','-6','-9'
'265670803051','-6','-9'
'266037013056','1','-9'
'266037740146','2','-9'
'266258950141','2','-9'
'266288403051','2','-9'
'266494483051','-6','-9'
'266494893051','-6','-9'
'266502233050','2','-9'
'266579180145','1','-9'
'266579413058','1','-9'
'266583873053','2','-9'
'266596663050','1','-9'
'266670340244','2','-9'
'266926310148','1','-9'
'266926560148','2','-9'
'267037033053','1','-9'
'267288273057','2','-9'
'267383150141','1','-9'
'267383310141','1','-9'
'267383560141','2','-9'
'267494253057','2','-9'
'267502003056','-6','-9'
'267549350145','2','-9'
'267579360142','-6','-9'
'267579433055','2','-9'
'267579510142','2','-9'
'267579843055','-6','-9'
'267583643059','2','-9'
'267596023056','1','-9'
'267670283054','-6','-9'
'267778970142','1','-9'
'267926170145','-6','-9'
'267926403058','2','-9'
'268037053050','2','-9'
'268037120149','1','-9'
'268037530149','-6','-9'
'268037780140','1','-9'
'268037940140','2','-9'
'268129730149','-6','-9'
'268129990149','2','-9'
'268258403057','-6','-9'
'268579453052','1','-9'
'268579863052','1','-9'
'268583663056','-6','-9'
'268596043053','-6','-9'
'268670203051','-6','-9'
'268670613051','1','-9'
'268778170148','1','2'
'268778330148','1','-9'
'269037300146','1','-9'
'269037473059','2','-9'
'269037550146','2','-9'
'269129350343','2','-9'
'269129750146','1','2'
'269258350141','2','-9'
'269258423054','2','2'
'269258833054','-6','-9'
'269383350244','2','-9'
'269502520149','-6','-9'
'269502770140','-6','-9'
'269502930140','-6','-9'
'269550750142','2','-9'
'269579223058','-6','-9'
'269579633058','1','-9'
'269670960147','1','-9'
'269778190145','2','-9'
'269778500145','1','-9'
'270037243053','1','-9'
'270037653053','1','-9'
'270129110140','1','2'
'270129370140','-6','-9'
'270129520140','1','-9'
'270258770147','2','-9'
'270288150144','-6','-9'
'270288483057','1','-9'
'270288893057','1','-9'
'270502213056','-6','-9'
'270579093052','2','-9'
'270579980142','1','-9'
'270583110146','-6','-9'
'270583370146','2','2'
'270596560243','1','-9'
'270670160141','2','-9'
'270670320141','1','-9'
'270670570141','2','-9'
'271037013059','1','-9'
'271037673050','2','-9'
'271037740149','2','-9'
'271258790144','1','-9'
'271273780144','-6','-9'
'271288003151','1','-9'
'271288330141','1','-9'
'271288580141','1','-9'
'271288813054','2','2'
'271494150141','2','-9'
'271494560141','-6','-9'
'271549730142','1','-9'
'271550213055','2','-9'
'271579180148','2','-9'
'271579340148','1','-9'
'271583390143','1','-9'
'271583463056','2','-9'
'271583540143','2','-9'
'271583873056','2','-9'
'271670413051','1','-9'
'271670823051','1','-9'
'271846730145','1','2'
'271926970142','-6','-9'
'272037033056','1','-9'
'272037760146','2','-9'
'272037920146','1','-9'
'272129310243','2','-9'
'272238140140','2','-9'
'272258970141','-6','-9'
'272288833051','-6','-9'
'272494813051','-6','-9'
'272500080242','2','-9'
'272502663050','-6','-9'
'272502730149','-6','-9'
'272549190148','1','-9'
'272579100145','1','-9'
'272579360145','2','-9'
'272579433058','2','-9'
'272579510145','2','-9'
'272583150140','-6','-9'
'272583483053','-6','-9'
'272583560140','2','-9'
'272583893053','-6','-9'
'272596750149','1','-9'
'272596910149','2','-9'
'272670283057','-6','-9'
'272822640144','1','-9'
'272926330148','-6','-9'
'272954080143','2','-9'
'273037780143','-6','-9'
'273037940143','2','-9'
'273258170147','2','-9'
'273281720148','2','-9'
'273319770149','2','-9'
'273319930149','2','2'
'273383170141','-6','-9'
'273383730241','1','-9'
'273494683057','1','2'
'273500400142','2','-9'
'273500810142','2','-9'
'273502750146','2','-9'
'273502910146','-6','-9'
'273549370145','-6','-9'
'273579120142','-6','-9'
'273579530142','-6','-9'
'273583253059','-6','-9'
'273670203054','-6','-9'
'273778730142','-6','-9'
'273778990142','-6','-9'
'273822250141','2','-9'
'273822660141','1','-9'
'273926190145','1','-9'
'273926500145','1','-9'
'274037073050','-6','-9'
'274037140149','-6','-9'
'274037550149','-6','-9'
'274258833057','-6','-9'
'274273180144','1','2'
'274273340144','2','-9'
'274281740145','2','-9'
'274494293054','1','-9'
'274494603054','1','-9'
'274502043053','2','-9'
'274502930143','1','-9'
'274550023055','-6','-9'
'274579473052','-6','-9'
'274579883052','-6','-9'
'274583683056','-6','-9'
'274670223051','2','2'
'274822020147','1','-9'
'274846130145','2','-9'
'274846390145','2','2'
'274926110142','2','-9'
'274926370142','-6','-9'
'274926443055','2','-9'
'274926520142','2','-9'
'274926853055','1','-9'
'274954910149','2','-9'
'275037003056','-6','-9'
'275150233052','1','-9'
'275150643052','2','-9'
'275238110140','1','-9'
'275238370140','1','-9'
'275238520140','1','-9'
'275273930141','2','-9'
'275336893053','2','-9'
'275357710141','-6','-9'
'275357970141','2','2'
'275383120144','2','-9'
'275383380144','1','-9'
'275494473051','1','-9'
'275494883051','-6','-9'
'275500380342','2','-9'
'275500380748','2','-9'
'275500381142','2','-9'
'275500381548','2','-9'
'275500780145','1','-9'
'275502073059','2','-9'
'275502633050','-6','-9'
'275502700149','2','-9'
'275502960149','1','-9'
'275577320141','-6','-9'
'275579170145','-6','-9'
'275579330145','-6','-9'
'275579403058','-6','-9'
'275579813058','-6','-9'
'275583380140','-6','-9'
'275822120144','2','-9'
'275822381241','2','-9'
'275846980142','2','-9'
'275926300148','1','-9'
'275954380243','2','-9'
'275954380649','2','-9'
'275954381043','2','-9'
'275954381340','2','-9'
'276053580146','2','-9'
'276086770144','2','-9'
'276150003058','1','-9'
'276258550147','-6','-9'
'276281790148','1','-9'
'276336333059','1','-9'
'276336733050','1','-9'
'276336813050','2','-9'
'276357250147','-6','-9'
'276357660147','2','-9'
'276383140141','2','-9'
'276383300141','-6','-9'
'276383550141','2','-9'
'276384643053','1','-9'
'276500700142','2','-9'
'276502093056','-6','-9'
'276502720146','2','-9'
'276502980146','1','-9'
'276579350142','-6','-9'
'276579500142','-6','-9'
'276778960142','1','-9'
'276788920146','2','-9'
'276822300141','2','-9'
'276822550141','2','-9'
'276846340148','2','2'
'276846590148','-6','-9'
'276903710142','2','-9'
'276926320145','1','-9'
'276926493058','-6','-9'
'276926570145','2','-9'
'276926803058','2','-9'
'276987000145','2','2'
'277037043159','-6','-9'
'277053190143','2','-9'
'277053350143','2','2'
'277053500143','2','-9'
'277129720149','2','-9'
'277129980149','1','-9'
'277150023055','2','-9'
'277150750145','2','-9'
'277150910145','2','-9'
'277258320144','-6','-9'
'277281710145','1','-9'
'277281970145','1','-9'
'277319760146','1','-9'
'277319920146','-6','-9'
'277336273056','1','-9'
'277336683056','-6','-9'
'277357350144','2','-9'
'277357500144','1','-9'
'277357833057','2','-9'
'277379750144','2','2'
'277384253050','2','-9'
'277384663050','2','-9'
'277384730149','2','-9'
'277384990149','2','-9'
'277452500149','2','-9'
'277452750140','2','-9'
'277493960147','1','-9'
'277494263054','2','-9'
'277500160148','2','-9'
'277500320148','2','-9'
'277502013053','1','-9'
'277579443052','-6','-9'
'277589140141','1','-9'
'277638630144','2','-9'
'277778320148','1','-9'
'277778570148','1','-9'
'277788940143','-6','-9'
'277846100145','2','2'
'277846360145','1','-9'
'277846510145','1','2'
'277873960142','2','-9'
'277903170148','1','-9'
'277926590142','1','-9'
'277926823055','-6','-9'
'277941940140','-6','-9'
'277954720149','2','-9'
'277954980149','2','-9'
'277963140146','-6','-9'
'277963300146','1','-9'
'278005360141','2','-9'
'278005510141','1','-9'
'278045710145','-6','-9'
'278045970145','-6','-9'
'278053110140','2','-9'
'278086560147','2','-9'
'278129740146','1','-9'
'278129900146','1','-9'
'278141750142','1','-9'
'278150043052','2','-9'
'278185440147','2','-9'
'278185850147','2','-9'
'278206493059','2','-9'
'278238170646','1','-9'
'278281170448','1','-9'
'278281730142','2','-9'
'278281990142','2','-9'
'278319780143','1','2'
'278319940143','1','-9'
'278357370141','2','2'
'278357520141','2','-9'
'278357853054','2','-9'
'278358700147','2','-9'
'278358960147','1','-9'
'278379440141','2','-9'
'278379770141','1','-9'
'278452290146','2','-9'
'278452600146','2','2'
'278486273057','-6','-9'
'278500180145','-6','-9'
'278500670145','2','-9'
'278502100149','-6','-9'
'278515760142','-6','-9'
'278515920142','2','-9'
'278558720142','-6','-9'
'278558980142','2','-9'
'278583673053','1','-9'
'278622990149','2','-9'
'278778180145','2','-9'
'278778340145','1','2'
'278788140149','2','-9'
'278788960140','-6','-9'
'278941300146','1','-9'
'279015720147','-6','-9'
'279015980147','2','-9'
'279045990142','1','-9'
'279086170144','2','-9'
'279086580144','2','-9'
'279086730244','2','-9'
'279141110148','1','-9'
'279141370148','2','-9'
'279141520148','2','-9'
'279141930248','1','-9'
'279150210148','1','-9'
'279185790144','2','-9'
'279196750144','2','-9'
'279200160245','-6','-9'
'279206180143','1','-9'
'279206590143','1','-9'
'279238910149','2','2'
'279242263055','2','-9'
'279242673055','2','2'
'279258843051','-6','-9'
'279267900144','1','-9'
'279281190148','2','-9'
'279319700140','-6','-9'
'279319960140','2','-9'
'279379130147','2','-9'
'279379390147','1','2'
'279379540147','2','-9'
'279389900149','2','-9'
'279452540143','2','2'
'279500690142','2','-9'
'279515530148','1','-9'
'279550360148','2','-9'
'279558180148','-6','-9'
'279558590148','2','-9'
'279572770149','-6','-9'
'279670710144','-6','-9'
'279778100142','-6','-9'
'279788570146','2','-9'
'279788980246','-6','-9'
'279822030141','1','-9'
'279822280241','2','-9'
'279873180145','1','-9'
'279873740245','-6','-9'
'279880013054','2','-9'
'279880180341','1','-9'
'279880263154','2','-9'
'279880740144','2','-9'
'279941160143','1','-9'
'279941320143','2','-9'
'279941570143','1','-9'
'279954430143','2','-9'
'280053480143','2','-9'
'280053890143','2','-9'
'280150313055','-6','-9'
'280185230247','1','-9'
'280194100148','1','-9'
'280194510148','2','-9'
'280238110143','2','-9'
'280238520143','1','-9'
'280242360148','-6','-9'
'280248110148','-6','-9'
'280258780144','-6','-9'
'280261110143','1','-9'
'280261370143','-6','-9'
'280269760149','1','-9'
'280273930144','-6','-9'
'280336713056','2','-9'
'280383380147','2','-9'
'280383530147','2','-9'
'280389280143','2','-9'
'280389690143','1','-9'
'280410750149','-6','-9'
'280452480149','1','-9'
'280482750140','-6','-9'
'280500450148','2','-9'
'280500860148','2','-9'
'280550203055','-6','-9'
'280579580148','-6','-9'
'280594230148','1','-9'
'280594230445','1','-9'
'280594560148','1','2'
'280641180148','-6','-9'
'280641590148','-6','-9'
'280730770144','1','-9'
'280730930144','1','-9'
'280733190146','-6','-9'
'280733350146','2','-9'
'280733500146','2','-9'
'280749710140','2','-9'
'280778940148','1','-9'
'280822200147','2','-9'
'280828100140','2','-9'
'280848930141','2','-9'
'280890750147','1','-9'
'280963760146','2','-9'
'280963920146','2','-9'
'280987230142','2','-9'
'280987640142','2','-9'
'281005980141','2','-9'
'281037023056','-6','-9'
'281053250149','-6','-9'
'281053810140','1','-9'
'281150253052','1','-9'
'281185000144','1','-9'
'281194120145','1','-9'
'281238540140','-6','-9'
'281242380145','2','-9'
'281242940245','2','-9'
'281258073051','2','-9'
'281258960141','1','-9'
'281261390140','1','-9'
'281273790141','-6','-9'
'281273950141','1','-9'
'281336000149','2','2'
'281336170140','-6','-9'
'281336330140','2','-9'
'281336403053','2','-9'
'281336810240','2','-9'
'281357730141','2','-9'
'281357810141','2','-9'
'281389050149','1','-9'
'281452730146','2','-9'
'281452990146','1','2'
'281482110146','2','-9'
'281500470145','2','-9'
'281500960145','2','-9'
'281532890145','2','-9'
'281550223052','2','2'
'281550633052','2','2'
'281572310140','2','-9'
'281577180141','-6','-9'
'281579190145','-6','-9'
'281583140140','-6','-9'
'281583300140','2','-9'
'281583473053','2','2'
'281583883053','1','-9'
'281594250145','2','-9'
'281638940141','1','-9'
'281641100145','-6','-9'
