control,ownhere,JWNHER
'299572730123','2','-9'
'299577808584','-6','-9'
'299580820343','-6','-9'
'299585908086','2','-9'
'299586948081','-6','-9'
'299590830123','2','-9'
'299590830348','-6','-9'
'299597810349','-6','-9'
'299600870345','2','-9'
'299602890243','2','-9'
'299602898089','1','-9'
'299602970243','1','-9'
'299604830113','2','-9'
'299604858189','2','-9'
'299604930113','2','-9'
'299605960443','-6','-9'
'299605969386','-6','-9'
'299607820448','-6','-9'
'299607920140','-6','-9'
'299608708184','-6','-9'
'299608820542','2','-9'
'299616790248','2','-9'
'299616998080','2','-9'
'299617980143','-6','-9'
'299617980440','2','-9'
'299622630123','1','-9'
'299622930249','-6','-9'
'299623890342','-6','-9'
'299623930113','-6','-9'
'299624870446','-6','-9'
'299624878183','-6','-9'
'299625828288','-6','-9'
'299625960147','2','-9'
'299626968082','2','-9'
'299630820146','-6','-9'
'299633910240','-6','-9'
'299633910349','-6','-9'
'299633918789','-6','-9'
'299635600243','2','-9'
'299635778189','-6','-9'
'299635930343','-6','-9'
'299637720446','-6','-9'
'299641990343','-6','-9'
'299644770145','-6','-9'
'299644800144','2','-9'
'299644930442','2','-9'
'299646978283','-6','-9'
'299648890342','-6','-9'
'299648898188','2','-9'
'299648970342','2','-9'
'299649970243','-6','-9'
'299650708382','-6','-9'
'299657810146','-6','-9'
'299661960146','-6','-9'
'299662950446','-6','-9'
'299663860340','-6','-9'
'299663865083','-6','-9'
'299663940340','-6','-9'
'299664900344','-6','-9'
'299666908989','-6','-9'
'299666930113','2','-9'
'299671970345','-6','-9'
'299676970346','1','-9'
'299681750341','-6','-9'
'299681758187','2','-9'
'299687830123','2','-9'
'299688940140','-6','-9'
'299692710441','-6','-9'
'299692970144','-6','-9'
'299694810448','2','-9'
'299698900146','2','-9'
'299698900443','-6','-9'
'299705828881','2','-9'
'299707880249','2','-9'
'299714860140','2','-9'
'299727920148','-6','-9'
'299727920445','-6','-9'
'299729980249','-6','-9'
'299730630143','2','-9'
'299733530123','2','-9'
'299736730123','1','-9'
'299740920144','-6','-9'
'299741790245','-6','-9'
'299743928085','-6','-9'
'299749730123','1','-9'
'299749830123','2','-9'
'299752960543','-6','-9'
'299755930113','-6','-9'
'299755980246','-6','-9'
'299757970240','2','-9'
'299757970349','2','-9'
'299759910847','2','2'
'299762990441','-6','-9'
'299763730123','1','2'
'299763800341','-6','-9'
'299763830123','2','-9'
'299765810141','-6','-9'
'299777860248','2','-9'
'299777940248','-6','-9'
'299778940642','-6','-9'
'299778980547','2','-9'
'299780880245','-6','-9'
'299782800346','-6','-9'
'299782980643','2','-9'
'299783730123','2','-9'
'299783920747','2','-9'
'299785770346','-6','-9'
'299789840142','-6','-9'
'299799948980','2','-9'
'299799949780','1','-9'
'299805918086','1','-9'
'299807778084','-6','-9'
'299807869083','2','-9'
'299809960140','2','-9'
'299809960249','2','-9'
'299809980345','-6','-9'
'299812920440','2','-9'
'299812920549','2','-9'
'299812920846','2','-9'
'299812930123','2','-9'
'299814930346','-6','-9'
'299817890245','-6','-9'
'299822910542','-6','-9'
'299827930123','2','-9'
'299828928689','-6','-9'
'299828930123','2','-9'
'299831620140','-6','-9'
'299831620249','-6','-9'
'299837820445','-6','-9'
'299838910446','-6','-9'
'299839820349','-6','-9'
'299839900349','-6','-9'
'299841830123','1','-9'
'299847980247','2','-9'
'299847980544','1','-9'
'299848930447','-6','-9'
'299849730123','2','-9'
'299849830241','-6','-9'
'299851590347','-6','-9'
'299860820143','-6','-9'
'299866780348','-6','-9'
'299879900242','-6','-9'
'299879900648','1','-9'
'299880760143','-6','-9'
'299880920143','-6','-9'
'299881800243','2','-9'
'299881930113','-6','-9'
'299887990346','-6','-9'
'299888930113','-6','-9'
'299901880344','-6','-9'
'299906940449','-6','-9'
'299908780340','-6','-9'
'299908940340','-6','-9'
'299914988082','-6','-9'
'299923850146','-6','-9'
'299927890140','-6','-9'
'299927891346','1','-9'
'299933930113','2','-9'
'299933980442','-6','-9'
'299942979383','-6','-9'
'299943808882','-6','-9'
'299943980442','2','-9'
'299944930123','2','-9'
'299944960345','-6','-9'
'299946830123','2','-9'
'299946930113','-6','-9'
'299947950442','-6','-9'
'299951730123','2','-9'
'299951810241','-6','-9'
'299951908580','-6','-9'
'299953960446','-6','-9'
'299960840544','2','-9'
'299962930123','2','-9'
'299963730123','2','-9'
'299963990442','-6','-9'
'299965880346','-6','-9'
'299966850147','-6','-9'
'299966930147','-6','-9'
'299968720347','-6','-9'
'299972908084','-6','-9'
'299974510144','-6','-9'
'299974510441','-6','-9'
'299975870547','-6','-9'
'299980938586','2','-9'
'299982980444','-6','-9'
'299992890343','-6','-9'
'299996968388','-6','-9'
'300006350140','2','-9'
'300007110148','1','-9'
'300007370148','1','-9'
'300007520148','2','-9'
'300008780141','2','-9'
'300011190242','2','-9'
'300013580140','1','-9'
'300014130103','-6','-9'
'300022230103','1','-9'
'300026370140','1','-9'
'300028150140','2','2'
'300029350149','2','-9'
'300031120143','2','-9'
'300031150147','2','-9'
'300040170145','-6','-9'
'300043730145','-6','-9'
'300045920142','2','-9'
'300046140340','2','-9'
'300049160149','2','-9'
'300094130203','-6','-9'
'300094230103','-6','-9'
'300096140243','2','-9'
'300103770144','-6','-9'
'300107350148','-6','-9'
'300107390146','2','-9'
'300107540146','2','-9'
'300112720147','2','-9'
'300114300145','2','-9'
'300121160142','1','-9'
'300121320142','2','-9'
'300130130103','-6','-9'
'300135720141','2','-9'
'300143310149','-6','-9'
'300144590149','-6','-9'
'300147390147','2','-9'
'300168520146','1','-9'
'300169130103','1','-9'
'300169980143','2','-9'
'300173130143','2','2'
'300174590248','-6','-9'
'300177790141','2','-9'
'300188140142','2','-9'
'300193360140','2','-9'
'300194110242','2','-9'
'300202140147','2','-9'
'300216100143','2','-9'
'300218100242','2','-9'
'300232120141','2','-9'
'300236740147','1','-9'
'300243190142','1','-9'
'300243740140','1','-9'
'300243760144','-6','-9'
'300247130103','2','-9'
'300260360142','2','-9'
'300261330103','2','-9'
'300264130142','1','-9'
'300267930144','2','-9'
'300268180145','2','-9'
'300270160146','1','-9'
'300270320146','-6','-9'
'300282180141','2','-9'
'300286140147','2','-9'
'300288130140','2','-9'
'300292760142','2','-9'
'300294130103','2','2'
'300295330103','-6','-9'
'300295710140','2','-9'
'300295970140','1','-9'
'300302730140','1','-9'
'300302730546','2','-9'
'300306170149','2','-9'
'300306580149','1','-9'
'300313300140','1','-9'
'300319230103','2','-9'
'300319330149','2','-9'
'300319580149','2','-9'
'300320160348','2','-9'
'300320320348','1','-9'
'300320320645','1','-9'
'300328570141','-6','-9'
'300333360141','2','-9'
'300344340146','2','-9'
'300351160149','-6','-9'
'300355130147','1','-9'
'300356300140','2','-9'
'300358910144','1','-9'
'300365160147','-6','-9'
'300380760140','2','-9'
'300382120141','2','-9'
'300382180142','-6','-9'
'300383170146','1','-9'
'300384960143','-6','-9'
'300386130103','2','-9'
'300407700144','1','-9'
'300410100143','1','-9'
'300410130103','1','-9'
'300410330103','-6','-9'
'300410430103','-6','-9'
'300411300147','2','-9'
'300416300144','2','-9'
'300419140441','2','-9'
'300423160145','1','-9'
'300423570145','2','-9'
'300439120144','2','-9'
'300439380144','-6','-9'
'300451190149','1','2'
'300452130103','2','-9'
'300461300149','-6','-9'
'300465180147','-6','-9'
'300473300148','2','-9'
'300474740143','2','-9'
'300479120140','2','2'
'300492390148','2','2'
'300493770141','2','-9'
'300493930141','1','2'
'300494790149','-6','-9'
'300497230103','-6','-9'
'300497920144','1','-9'
'300499790149','1','-9'
'300511160145','2','-9'
'300511570145','2','-9'
'300512700143','2','-9'
'300515150148','2','-9'
'300515310148','-6','-9'
'300515560148','2','-9'
'300517510242','2','-9'
'300527990141','-6','-9'
'300530160148','-6','-9'
'300530320148','2','-9'
'300534370140','2','-9'
'300539140149','-6','-9'
'300542100145','1','-9'
'300543100147','2','-9'
'300543310146','2','-9'
'300546920147','-6','-9'
'300548380148','1','-9'
'300550130148','2','-9'
'300550790248','1','-9'
'300551140142','2','-9'
'300553110149','-6','-9'
'300553370149','2','-9'
'300560140148','1','-9'
'300562190245','-6','-9'
'300565130103','2','-9'
'300570130103','-6','-9'
'300590360140','-6','-9'
'300591350248','1','-9'
'300600350149','2','-9'
'300604120140','1','-9'
'300604120249','1','-9'
'300604130103','2','-9'
'300611950144','2','2'
'300616140342','2','-9'
'300623130103','-6','-9'
'300629940141','2','-9'
'300633360146','2','-9'
'300649160149','2','-9'
'300650130103','2','2'
'300650360146','2','-9'
'300653190146','2','-9'
'300653550144','1','-9'
'300661130103','-6','-9'
'300662130103','-6','-9'
'300663130147','-6','-9'
'300664190141','2','-9'
'300664330103','-6','-9'
'300671160142','2','-9'
'300679120145','2','2'
'300679530145','2','-9'
'300681150142','2','-9'
'300683120147','1','-9'
'300685150141','2','-9'
'300687710149','2','-9'
'300693340148','2','-9'
'300697160144','-6','-9'
'300697320144','2','-9'
'300699140144','2','-9'
'300700100143','2','-9'
'300700130103','-6','-9'
'300710230603','1','-9'
'300710730303','1','-9'
'300713130103','-6','-9'
'300716130147','1','-9'
'300721390142','2','-9'
'300724180143','1','-9'
'300755130103','2','-9'
'300755990143','2','-9'
'300763550143','2','2'
'300767130149','2','-9'
'300783180146','1','-9'
'300792910147','1','-9'
'300794920147','2','-9'
'300795150144','-6','-9'
'300799390149','-6','-9'
'300802140241','2','-9'
'300804390140','2','-9'
'300807120144','2','-9'
'300813120145','2','-9'
'300816180141','1','-9'
'300816340141','1','-9'
'300824590140','2','-9'
'300827790146','2','-9'
'300828730447','2','-9'
'300833190148','1','-9'
'300839190146','-6','-9'
'300839500146','-6','-9'
'300849230103','2','-9'
'300850130143','-6','-9'
'300853190149','2','-9'
'300853350149','2','-9'
'300853500149','2','-9'
'300853750140','-6','-9'
'300870100144','1','-9'
'300871120143','1','-9'
'300872120240','2','-9'
'300872120349','2','-9'
'300874170142','2','-9'
'300878190143','2','-9'
'300879340146','2','-9'
'300879350148','2','-9'
'300880770144','1','-9'
'300883130145','2','-9'
'300889390148','2','-9'
'300889540148','1','-9'
'300895160144','2','-9'
'300903140142','1','-9'
'300906170145','2','-9'
'300907710144','2','-9'
'300908130246','1','-9'
'300909340146','2','-9'
'300914170142','-6','-9'
'300914580142','2','-9'
'300921350143','-6','-9'
'300927130103','-6','-9'
'300927230103','-6','-9'
'300927980146','1','-9'
'300929970143','1','-9'
'300933150143','2','-9'
'300933310143','-6','-9'
'300944540146','-6','-9'
'300946370142','-6','-9'
'300951590147','2','-9'
'300954100141','-6','-9'
'300958760141','1','-9'
'300962160447','2','-9'
'300962320447','1','2'
'300962320744','1','-9'
'300963110140','1','-9'
'300963520140','2','-9'
'300982140142','2','-9'
'300988120448','2','-9'
'300988180140','2','-9'
'300992150144','-6','-9'
'300992160140','1','-9'
'300992310144','2','-9'
'300997160140','2','-9'
'300997160249','2','-9'
'300997320140','1','-9'
'300997320249','1','-9'
'300997320546','1','-9'
'301037100140','-6','-9'
'301051790147','2','-9'
'301059170147','-6','-9'
'301103180149','1','-9'
'301103900140','2','-9'
'301107150143','1','-9'
'301107310143','1','-9'
'301129560149','-6','-9'
'301141570145','2','-9'
'301150340145','1','-9'
'301152540144','-6','-9'
'301168540143','-6','-9'
'301169590149','1','-9'
'301169900140','1','-9'
'301196500146','1','-9'
'301226160147','1','-9'
'301226540149','1','-9'
'301229150142','1','-9'
'301234740145','2','-9'
'301238140343','2','-9'
'301238140640','2','-9'
'301250710144','1','-9'
'301267790141','2','-9'
'301267950141','-6','-9'
'301269540140','2','-9'
'301272920148','-6','-9'
'301273140244','2','-9'
'301273140541','2','-9'
'301281140145','2','-9'
'301281140442','2','-9'
'301281550145','2','-9'
'301292120148','2','-9'
'301295170146','1','-9'
'301295330146','1','-9'
'301302500146','1','-9'
'301303370146','2','2'
'301306350146','1','-9'
'301319190146','2','-9'
'301356160145','2','-9'
'301379180144','2','-9'
'301423340142','2','-9'
'301434120145','2','-9'
'301435180144','1','-9'
'301438370140','1','-9'
'301468360140','2','-9'
'301512570149','1','-9'
'301515170145','2','2'
'301529110246','2','-9'
'301530590145','2','-9'
'301548550145','2','-9'
'301577910147','1','-9'
'301633120143','-6','-9'
'301653160141','2','2'
'301655900146','2','-9'
'301657900142','2','-9'
'301700530140','-6','-9'
'301763160140','1','2'
'301763320140','2','-9'
'301788110143','-6','-9'
'301818950148','1','-9'
'301839370143','2','-9'
'301849380140','2','-9'
'301879110145','2','-9'
'301894110147','2','-9'
'301895180141','1','-9'
'301929730140','1','-9'
'301932100148','2','-9'
'301932360148','2','-9'
'301941370140','2','-9'
'301944560143','1','-9'
'301977110345','2','-9'
'301987900145','2','-9'
'302129330146','2','2'
'302150360142','2','-9'
'302150510142','-6','-9'
'302185100147','2','-9'
'302243300147','1','-9'
'302250990141','1','-9'
'302281720242','2','-9'
'302295350143','2','-9'
'302306110143','2','-9'
'302319520143','2','-9'
'302358390147','1','-9'
'302447700143','2','-9'
'302493310144','-6','-9'
'302502350140','-6','-9'
'302512340146','1','2'
'302512770147','1','-9'
'302517700148','2','-9'
'302548320142','1','-9'
'302548980242','2','-9'
'302558150142','2','-9'
'302577930144','1','-9'
'302618750144','1','-9'
'302664750140','1','2'
'302711910147','1','-9'
'302749760149','1','-9'
'302828310149','2','-9'
'302910370146','2','-9'
'302927510149','1','-9'
'302929500146','1','-9'
'302934120149','-6','-9'
'302944170140','2','2'
'303129500143','1','-9'
'303169120143','-6','-9'
'303248900145','1','-9'
'303261180149','2','2'
'303261340149','2','2'
'303267170144','2','-9'
'303295110140','-6','-9'
'303295520140','-6','-9'
'303389170149','2','-9'
'303389990140','1','-9'
'303494110147','1','-9'
'303494350149','1','-9'
'303497160144','-6','-9'
'303572100149','-6','-9'
'303579960145','1','-9'
'303618930141','2','-9'
'303641710145','2','-9'
'303641970145','-6','-9'
'303670140144','1','-9'
'303687520149','2','-9'
'303687930140','1','-9'
'303711770144','1','-9'
'303890160241','2','-9'
'304005790147','2','-9'
'304089700141','-6','-9'
'304194750142','2','2'
'304220740147','2','-9'
'304261100146','-6','-9'
'304358170141','1','-9'
'304389190146','1','-9'
'304497340141','1','-9'
'304577310147','2','2'
'304589750144','2','-9'
'304670320141','1','-9'
'304733340149','1','-9'
'304809780141','1','2'
'304926770147','2','-9'
'304929130140','-6','-9'
'304929540140','1','-9'
'305358510147','-6','-9'
'305494980141','2','-9'
'305512150146','2','-9'
'305512560146','-6','-9'
'305558120142','2','-9'
'305558530142','1','2'
'305711720147','1','-9'
'305733930146','-6','-9'
'305755180146','-6','-9'
'305828530149','1','-9'
'306029380140','2','-9'
'306086390244','2','2'
'306383720144','-6','-9'
'306447790140','1','-9'
'306459760144','-6','-9'
'306497390144','1','2'
'306517790145','-6','-9'
'306577760141','1','-9'
'306670370144','2','-9'
'306733790143','-6','-9'
'306751390145','2','-9'
'306929590143','1','-9'
'307196580141','2','-9'
'307248990142','1','-9'
'307410560240','1','-9'
'307497560141','2','-9'
'307670130141','1','-9'
'307730990147','-6','-9'
'308389340143','2','-9'
'308433920140','2','-9'
'308649320144','2','-9'
'308926760144','1','-9'
'309075750148','1','-9'
'309517500145','2','-9'
'309577570141','2','-9'
'309579170145','-6','-9'
'310102550141','2','-9'
'310558380145','2','-9'
'311369390147','2','-9'
'311389960143','-6','-9'
'314389360143','2','2'
'329048730113','2','-9'
'329096930123','2','-9'
'329124930113','-6','-9'
'329268950140','2','-9'
'329269930113','2','-9'
'329288830113','2','-9'
'329303930113','-6','-9'
'329338830113','-6','-9'
'329407410145','-6','-9'
'329410440140','-6','-9'
'329515980145','-6','-9'
'329585930113','-6','-9'
'329607930113','-6','-9'
'329611490142','2','-9'
'329615630113','2','-9'
'329617930113','-6','-9'
