control,ownhere,JWNHER
'691583030133','2','-9'
'691583430133','1','-9'
'691583830133','-6','-9'
'691596130133','2','-9'
'691596730133','2','2'
'691954530133','2','-9'
'691954830133','2','2'
'692206130133','2','-9'
'692206730133','-6','-9'
'692336130133','-6','-9'
'692502730133','1','-9'
'692583830133','-6','-9'
'692596630133','2','-9'
'692596930133','2','-9'
'692954630133','2','-9'
'693206730133','2','-9'
'693336230133','2','-9'
'693489330133','2','-9'
'693502530133','2','2'
'693583630133','-6','-9'
'693596230133','1','-9'
'693596530133','2','-9'
'693596830133','2','-9'
'693796530133','-6','-9'
'693954130133','2','-9'
'694053430133','2','-9'
'694206130133','2','-9'
'694206430133','-6','-9'
'694336030133','2','-9'
'694489630133','-6','-9'
'694583230133','2','-9'
'694583330133','-6','-9'
'694596430133','1','-9'
'694710830133','1','-9'
'694747430133','-6','-9'
'694796030133','2','-9'
'694954330133','2','2'
'695053030133','2','-9'
'695053330133','2','2'
'695206530133','1','-9'
'695336330133','-6','-9'
'695381230133','2','-9'
'695384230133','1','2'
'695452030133','-6','-9'
'695452630133','-6','-9'
'695489130133','-6','-9'
'695489530133','2','2'
'695512060247','2','-9'
'695512060841','2','-9'
'695512061047','-6','-9'
'695583530133','-6','-9'
'695583930133','-6','-9'
'695596030133','1','-9'
'695710330133','2','-9'
'695710630133','2','-9'
'695710830133','1','-9'
'695796930133','1','-9'
'695809060148','-6','-9'
'695809060445','2','-9'
'695809060742','2','-9'
'695910060346','2','-9'
'695910060643','2','-9'
'695910060940','2','-9'
'695954530133','2','2'
'696206030133','2','-9'
'696273230133','1','-9'
'696273830133','1','-9'
'696384130133','-6','-9'
'696452830133','2','-9'
'696489930133','-6','-9'
'696583430133','2','2'
'696583830133','2','-9'
'696596130123','1','-9'
'696710130133','1','-9'
'696710430133','1','2'
'696710930133','2','-9'
'696747230133','2','-9'
'696747530133','1','-9'
'696796430133','1','2'
'696796730133','2','-9'
'696954030133','2','2'
'696954130133','1','-9'
'696954730133','2','-9'
'697053930133','2','-9'
'697273030133','1','2'
'697336130133','2','-9'
'697381830133','2','-9'
'697404630133','2','-9'
'697408030133','2','-9'
'697502430133','-6','-9'
'697583130133','2','-9'
'697583330133','2','-9'
'697583430133','1','-9'
'697583830133','2','-9'
'697710230133','1','-9'
'697710430133','1','-9'
'697710730133','2','-9'
'697796530133','2','-9'
'697938430133','2','-9'
'697954930133','2','-9'
'698206730133','2','-9'
'698206830133','-6','-9'
'698273630133','2','-9'
'698404130133','2','-9'
'698404430133','2','-9'
'698404730133','2','-9'
'698408230133','1','-9'
'698408830133','2','-9'
'698452630133','1','-9'
'698489630133','2','2'
'698502030133','2','-9'
'698502830133','-6','-9'
'698583730133','-6','-9'
'698707830133','-6','-9'
'698710030133','1','-9'
'698710230133','2','-9'
'698710530133','2','-9'
'698796830133','2','-9'
'698954330133','1','-9'
'699003630123','2','-9'
'699003730123','2','-9'
'699003930246','-6','-9'
'699003938280','-6','-9'
'699003938389','-6','-9'
'699003970248','2','-9'
'699009918188','-6','-9'
'699009918485','-6','-9'
'699010848087','2','-9'
'699017740341','-6','-9'
'699018950144','1','-9'
'699023830113','-6','-9'
'699025930344','-6','-9'
'699026230133','-6','-9'
'699026730133','2','-9'
'699026890146','-6','-9'
'699029930123','2','-9'
'699036970248','-6','-9'
'699042730123','2','2'
'699042830123','1','-9'
'699046820346','-6','-9'
'699046909180','2','-9'
'699048799586','-6','-9'
'699048858181','2','-9'
'699048950346','-6','-9'
'699048980242','2','-9'
'699052940442','-6','-9'
'699053830133','2','-9'
'699056960443','-6','-9'
'699069940146','2','-9'
'699071928180','2','-9'
'699074908183','1','-9'
'699075810246','1','-9'
'699081890442','-6','-9'
'699081978585','-6','-9'
'699083950243','1','-9'
'699089920247','1','-9'
'699096740140','-6','-9'
'699102920446','-6','-9'
'699103930123','2','-9'
'699103970347','1','-9'
'699105990349','-6','-9'
'699107930113','-6','-9'
'699108540249','-6','-9'
'699108878086','-6','-9'
'699113990140','2','-9'
'699113990249','2','-9'
'699121938181','1','-9'
'699129530123','1','-9'
'699132948084','-6','-9'
'699134930249','-6','-9'
'699135750348','-6','-9'
'699135928081','2','-9'
'699141670242','-6','-9'
'699141820342','-6','-9'
'699141830113','2','-9'
'699141930113','1','-9'
'699141960246','2','-9'
'699143830113','-6','-9'
'699144940343','2','-9'
'699145938081','-6','-9'
'699147810341','2','-9'
'699147990242','-6','-9'
'699156860144','-6','-9'
'699158930113','-6','-9'
'699167810349','-6','-9'
'699168730123','2','-9'
'699169720145','-6','-9'
'699169840346','-6','-9'
'699173630123','2','-9'
'699173810446','-6','-9'
'699186850146','-6','-9'
'699190960246','-6','-9'
'699191978486','1','-9'
'699193880443','-6','-9'
'699196930113','-6','-9'
'699197830442','-6','-9'
'699207930123','1','-9'
'699207960242','-6','-9'
'699211970343','-6','-9'
'699215950145','-6','-9'
'699216630123','1','-9'
'699218930123','2','-9'
'699220960142','-6','-9'
'699224799685','-6','-9'
'699225900143','2','-9'
'699225900440','2','-9'
'699226820344','-6','-9'
'699226930123','2','-9'
'699229810448','-6','-9'
'699230960142','-6','-9'
'699233838083','-6','-9'
'699234920242','2','-9'
'699236970342','2','-9'
'699237840845','2','-9'
'699243730123','2','-9'
'699243950445','-6','-9'
'699245800248','2','-9'
'699246730123','2','-9'
'699246938082','-6','-9'
'699252970442','-6','-9'
'699253800347','2','-9'
'699261230123','2','-9'
'699264990148','2','-9'
'699264990445','-6','-9'
'699264990742','2','-9'
'699264991245','2','-9'
'699264998182','2','-9'
'699268980149','-6','-9'
'699270630123','1','-9'
'699277880445','-6','-9'
'699279910147','-6','-9'
'699279910444','2','-9'
'699281730340','2','-9'
'699281810340','2','-9'
'699281990449','-6','-9'
'699285890349','-6','-9'
'699285970349','-6','-9'
'699287930113','2','-9'
'699288818289','2','-9'
'699291830243','-6','-9'
'699292880345','-6','-9'
'699293820442','-6','-9'
'699293900145','-6','-9'
'699293900442','-6','-9'
'699294890449','-6','-9'
'699297800248','-6','-9'
'699298930123','1','-9'
'699299920143','2','-9'
'699299920440','1','-9'
'699305830113','-6','-9'
'699306850343','-6','-9'
'699315930113','2','-9'
'699315970149','2','-9'
'699315970446','2','-9'
'699319330123','2','-9'
'699319730113','2','-9'
'699319930343','-6','-9'
'699320820244','-6','-9'
'699320880143','-6','-9'
'699320888583','-6','-9'
'699320900244','-6','-9'
'699321030113','-6','-9'
'699321630113','-6','-9'
'699321980446','-6','-9'
'699324851246','2','-9'
'699324930149','1','-9'
'699324930446','1','-9'
'699326930113','-6','-9'
'699329830345','-6','-9'
'699329910345','2','-9'
'699333800445','-6','-9'
'699333808588','-6','-9'
'699333980148','-6','-9'
'699333980445','-6','-9'
'699335720245','-6','-9'
'699338810345','-6','-9'
'699338990345','1','-9'
'699343800149','2','-9'
'699344940449','2','-9'
'699348930123','2','-9'
'699356900443','-6','-9'
'699357920144','2','-9'
'699358950347','-6','-9'
'699359970243','-6','-9'
'699365920145','-6','-9'
'699367860245','-6','-9'
'699374968082','-6','-9'
'699377828282','2','-9'
'699377908282','1','-9'
'699377930146','-6','-9'
'699377930443','-6','-9'
'699380960343','-6','-9'
'699388810242','2','-9'
'699389630113','1','-9'
'699389730123','1','-9'
'699389930123','1','2'
'699390900248','-6','-9'
'699390930123','1','-9'
'699390930343','-6','-9'
'699392930113','-6','-9'
'699393990249','-6','-9'
'699396930113','-6','-9'
'699404930133','2','-9'
'699407850342','-6','-9'
'699407900347','-6','-9'
'699408430133','2','2'
'699408620247','-6','-9'
'699408628687','-6','-9'
'699408878084','-6','-9'
'699408950347','-6','-9'
'699410630346','-6','-9'
'699410930113','2','-9'
'699410968480','-6','-9'
'699412810147','1','-9'
'699412810444','1','-9'
'699413730141','-6','-9'
'699419900447','2','-9'
'699421810348','-6','-9'
'699421950441','-6','-9'
'699421990348','2','-9'
'699424300445','-6','-9'
'699424880545','-6','-9'
'699424930113','-6','-9'
'699425630123','2','-9'
'699425730123','2','-9'
'699426710547','-6','-9'
'699426980340','-6','-9'
'699431220346','2','2'
'699431300643','2','-9'
'699435920341','1','-9'
'699437990248','-6','-9'
'699438970341','1','-9'
'699440760444','-6','-9'
'699440930123','2','-9'
'699441890141','-6','-9'
'699444930113','-6','-9'
'699447930113','1','-9'
'699447980242','-6','-9'
'699447980648','-6','-9'
'699450810845','2','2'
'699450818285','-6','-9'
'699451880147','-6','-9'
'699452330133','-6','-9'
'699452880344','-6','-9'
'699453740143','-6','-9'
'699453740549','-6','-9'
'699453900143','-6','-9'
'699456840142','-6','-9'
'699456930244','-6','-9'
'699458730241','-6','-9'
'699458810647','2','-9'
'699468830123','2','-9'
'699468880344','-6','-9'
'699469990643','1','-9'
'699469990940','2','-9'
'699469991146','2','-9'
'699469991443','1','-9'
'699469998083','2','-9'
'699473830123','2','-9'
'699473930113','-6','-9'
'699475840141','-6','-9'
'699475840547','2','-9'
'699479990245','-6','-9'
'699479998388','-6','-9'
'699480770344','-6','-9'
'699481830123','2','-9'
'699481940140','-6','-9'
'699482730123','2','-9'
'699483820542','-6','-9'
'699491920246','2','-9'
'699492990342','-6','-9'
'699494730123','1','-9'
'699494830123','-6','-9'
'699498900142','-6','-9'
'699499930113','-6','-9'
'699502830133','-6','-9'
'699502930133','-6','-9'
'699507848388','-6','-9'
'699510930123','1','2'
'699512730123','1','-9'
'699512920148','2','-9'
'699512920445','2','-9'
'699513840340','-6','-9'
'699513840449','2','-9'
'699521930123','2','-9'
'699529930113','1','-9'
'699529980242','-6','-9'
'699534930123','2','-9'
'699543910449','-6','-9'
'699544778688','-6','-9'
'699548830244','-6','-9'
'699549818081','2','-9'
'699550940347','2','-9'
'699551820148','-6','-9'
'699553970343','-6','-9'
'699554520247','-6','-9'
'699554600247','2','-9'
'699554770347','-6','-9'
'699558898782','-6','-9'
'699558970342','-6','-9'
'699560900342','2','-9'
'699561770248','-6','-9'
'699561851345','2','-9'
'699563920347','-6','-9'
'699564900344','-6','-9'
'699564908081','-6','-9'
'699566930113','-6','-9'
'699568910341','-6','-9'
'699572730113','2','-9'
'699572830113','2','-9'
'699572930123','1','2'
'699577930123','2','-9'
'699580790443','-6','-9'
'699582880143','-6','-9'
'699583430133','2','-9'
'699583630133','2','-9'
'699583830133','2','2'
'699585620349','-6','-9'
'699585870340','-6','-9'
'699585870449','-6','-9'
'699586930123','2','-9'
'699586990147','1','-9'
'699586990444','1','-9'
'699589970141','-6','-9'
'699590708888','2','-9'
'699590830113','-6','-9'
'699590930113','-6','-9'
'699591930113','1','-9'
'699593708987','2','-9'
'699595800444','-6','-9'
'699595980444','-6','-9'
'699597820144','-6','-9'
'699599870241','-6','-9'
'699600830123','2','2'
'699600958486','-6','-9'
'699606810345','1','-9'
'699607640140','-6','-9'
'699607870142','-6','-9'
'699607870548','1','2'
'699607930113','-6','-9'
'699607970240','-6','-9'
'699608800143','-6','-9'
'699608800440','2','-9'
'699608980143','-6','-9'
'699608980549','-6','-9'
'699612730448','-6','-9'
'699615858389','-6','-9'
'699615980341','2','-9'
'699616740348','-6','-9'
'699616900348','2','-9'
'699617850243','-6','-9'
'699617900348','-6','-9'
'699619950644','2','-9'
'699620950344','2','-9'
'699621770145','-6','-9'
'699621850145','2','-9'
'699622830123','1','-9'
'699622930244','-6','-9'
'699623920145','-6','-9'
'699623930113','-6','-9'
'699635430123','2','2'
'699635730113','-6','-9'
'699635800443','-6','-9'
'699637830113','-6','-9'
'699638898287','-6','-9'
'699641860146','-6','-9'
'699642930349','-6','-9'
'699644850541','2','-9'
'699644930244','-6','-9'
'699646840240','2','-9'
'699649930123','1','2'
'699650980341','-6','-9'
'699655930123','2','-9'
'699663810143','2','-9'
'699663810440','2','-9'
'699663990341','-6','-9'
'699663998286','2','-9'
'699664870147','-6','-9'
'699671840148','-6','-9'
'699671920148','2','-9'
'699671920445','2','-9'
'699680758381','-6','-9'
'699681700441','-6','-9'
'699686900341','2','-9'
'699688830248','-6','-9'
'699691930123','2','-9'
'699692920244','-6','-9'
'699700730113','-6','-9'
'699701920346','2','-9'
'699707930133','2','-9'
'699710030133','2','-9'
'699710430133','2','-9'
'699718858088','-6','-9'
'699724900147','-6','-9'
'699726778588','2','-9'
'699730838080','-6','-9'
'699731918388','2','-9'
'699733730123','2','-9'
'699733830123','1','-9'
'699733930123','2','2'
'699736670346','-6','-9'
'699736678083','-6','-9'
'699737990247','2','-9'
'699737990544','1','-9'
'699737990841','2','-9'
'699737991047','2','-9'
'699737991344','2','-9'
'699737998281','1','-9'
'699740900349','-6','-9'
'699740930123','-6','-9'
'699742880442','-6','-9'
'699743300247','-6','-9'
'699743300544','2','-9'
'699743550247','-6','-9'
'699747730133','2','-9'
'699752930123','2','2'
'699753820243','-6','-9'
'699753900243','-6','-9'
'699759910246','2','-9'
'699767880244','-6','-9'
'699767960244','-6','-9'
'699768920245','2','-9'
'699769810344','2','-9'
'699775940145','2','2'
'699777910149','-6','-9'
'699777998085','-6','-9'
'699780970144','-6','-9'
'699782600346','-6','-9'
'699783890441','-6','-9'
'699785800446','-6','-9'
'699785808183','-6','-9'
'699788830113','1','-9'
'699788930123','2','-9'
'699791430133','1','2'
'699793680243','-6','-9'
'699793760345','-6','-9'
'699793920345','-6','-9'
'699794880241','-6','-9'
'699796130133','2','2'
'699796930133','2','-9'
'699800930113','2','-9'
'699802778380','1','-9'
'699802778489','1','-9'
'699802909081','2','-9'
'699802930346','-6','-9'
'699804810146','2','-9'
'699804810443','2','2'
'699806890142','-6','-9'
'699810800249','-6','-9'
'699810930113','2','-9'
'699812890243','-6','-9'
'699812970243','2','2'
'699813830123','1','-9'
'699814930141','-6','-9'
'699817920345','2','-9'
'699819970347','-6','-9'
'699821900144','2','-9'
'699821900441','-6','-9'
'699822960345','-6','-9'
'699826900242','2','-9'
'699827830123','2','-9'
'699828430123','2','-9'
'699828530123','1','-9'
'699828630123','1','-9'
'699831678383','-6','-9'
'699831900449','-6','-9'
'699832830123','2','-9'
'699833950342','1','-9'
'699834940147','-6','-9'
'699834940444','-6','-9'
'699835930113','1','-9'
'699836980347','-6','-9'
'699838630149','-6','-9'
'699839930123','2','-9'
'699845980341','-6','-9'
'699846930145','-6','-9'
'699850990446','-6','-9'
'699853830444','-6','-9'
'699855880346','2','-9'
'699859830113','-6','-9'
'699859940149','-6','-9'
'699859940446','-6','-9'
'699860950243','-6','-9'
'699861950347','2','2'
'699863828084','2','-9'
'699869920145','-6','-9'
'699871900342','-6','-9'
'699873970448','-6','-9'
'699874920444','2','-9'
'699878930123','2','-9'
'699879870342','-6','-9'
'699881850343','2','-9'
'699881850640','2','-9'
'699884900245','-6','-9'
'699887860149','-6','-9'
'699887930123','2','-9'
'699906800347','-6','-9'
'699906930448','-6','-9'
'699907730123','2','-9'
'699907830347','1','-9'
'699907970440','2','-9'
'699908730123','2','-9'
'699908818286','-6','-9'
'699908830113','-6','-9'
'699910730123','2','-9'
'699910920247','2','-9'
'699921930123','1','2'
'699922730123','2','-9'
'699922930113','2','-9'
'699924930113','2','-9'
'699927730123','2','-9'
'699927920349','-6','-9'
'699928800143','-6','-9'
'699928830123','-6','-9'
'699928980143','2','-9'
'699933830123','1','-9'
'699938030133','-6','-9'
'699938330133','2','2'
'699941630123','1','2'
'699944930123','2','2'
'699944990449','-6','-9'
'699946890148','-6','-9'
'699947900245','-6','-9'
'699949920244','-6','-9'
'699954960147','2','-9'
'699954960444','-6','-9'
'699955700342','-6','-9'
'699961910640','1','-9'
'699961930123','1','-9'
'699962900343','-6','-9'
'699963630123','2','-9'
'699966808281','-6','-9'
'699970430123','2','-9'
'699972790447','-6','-9'
'699979980441','-6','-9'
'699980720246','-6','-9'
'699982778687','1','-9'
'699982900148','2','-9'
'699982909388','2','-9'
'699986900441','1','-9'
'699988830123','1','-9'
'699988930123','1','-9'
'699990810245','2','-9'
'699992840443','2','-9'
'699993740242','-6','-9'
'699993820242','-6','-9'
'699998990144','-6','-9'
'699998999384','-6','-9'
'699999940344','2','-9'
'730003140144','-6','-9'
'730003350145','2','-9'
'730003680145','1','-9'
'730005870141','-6','-9'
'730005950141','2','-9'
'730006990143','2','-9'
'730008400142','2','-9'
'730009090149','1','-9'
'730011330145','-6','-9'
'730011580145','2','-9'
'730013710143','2','-9'
'730013890143','-6','-9'
'730014810143','-6','-9'
'730014990143','2','-9'
'730022060149','-6','-9'
'730022210249','-6','-9'
'730027730241','1','-9'
'730027990241','1','-9'
'730031090145','-6','-9'
'730036500145','2','-9'
'730037720146','-6','-9'
'730044720142','2','-9'
'730046120243','1','-9'
'730051030143','2','-9'
'730051190141','2','-9'
'730053550149','1','-9'
'730053630149','1','-9'
'730053700140','2','2'
'730053960140','1','-9'
'730060150141','2','-9'
'730060260148','-6','-9'
'730065420146','-6','-9'
'730065750146','2','-9'
'730072160143','-6','-9'
'730072650143','2','-9'
'730075110143','1','-9'
'730075820148','2','-9'
'730077780140','-6','-9'
'730078070147','-6','-9'
'730082520142','-6','-9'
'730089550144','-6','-9'
'730092250143','2','-9'
'730094710146','-6','-9'
'730094890146','2','2'
'730094970146','2','-9'
'730097590148','-6','-9'
'730099110144','1','-9'
'730099520144','1','-9'
'730102330245','1','-9'
'730105290246','2','-9'
'730105710141','1','2'
'730106030143','2','-9'
'730107660348','2','-9'
'730107930149','2','2'
'730113290146','2','-9'
'730113370146','1','-9'
'730113520146','2','-9'
'730115030148','1','-9'
'730118410149','-6','-9'
'730118820149','2','-9'
'730120030147','-6','-9'
'730122060144','-6','-9'
'730125650145','-6','-9'
'730126730143','-6','-9'
'730126810143','2','-9'
'730137350142','-6','-9'
'730141260143','1','-9'
'730141590143','2','2'
'730141670143','-6','-9'
'730142380140','2','-9'
'730142610140','1','-9'
'730149290142','2','-9'
'730151320242','1','-9'
'730164980148','2','-9'
'730173440146','2','2'
'730174090147','-6','-9'
'730174090645','-6','-9'
'730174980142','-6','-9'
'730177040141','-6','-9'
'730177250145','1','-9'
'730180180146','2','-9'
'730180340146','2','-9'
'730185070144','1','-9'
'730185180142','2','-9'
'730190340143','-6','-9'
'730192190148','-6','-9'
'730194270145','2','-9'
'730194350145','2','-9'
'730195150142','-6','-9'
'730200290143','-6','-9'
'730200990248','-6','-9'
'730204560145','-6','-9'
'730207810149','-6','-9'
'730218340145','2','-9'
'730218670145','2','-9'
'730218840143','-6','-9'
'730219880142','1','-9'
'730219960142','2','-9'
'730220900141','2','-9'
'730222770142','-6','-9'
'730225380149','2','-9'
'730225450140','-6','-9'
'730225530149','2','-9'
'730225610149','-6','-9'
'730225860140','2','-9'
'730228240145','2','-9'
'730229440148','2','-9'
'730230180148','-6','-9'
'730230740248','2','2'
'730232030241','1','-9'
'730233060143','2','-9'
'730236090147','1','-9'
'730237370147','1','-9'
'730239240140','-6','-9'
'730239650140','-6','-9'
'730247070249','2','-9'
'730247300240','-6','-9'
'730248150141','2','-9'
'730253890146','2','-9'
'730254230142','-6','-9'
'730256380144','2','-9'
'730260820145','2','-9'
'730261360140','-6','-9'
'730264990246','-6','-9'
'730269420146','2','-9'
'730269750146','2','-9'
'730270010145','2','-9'
'730270470149','2','-9'
'730270700149','1','-9'
'730276390144','2','2'
'730282800144','-6','-9'
'730283190149','2','-9'
'730283270149','1','-9'
'730284780144','2','-9'
'730284860144','2','-9'
'730284940144','2','-9'
'730285020146','2','-9'
'730289360145','-6','-9'
'730289370347','2','-9'
'730292010142','2','-9'
'730292170141','2','-9'
'730292260242','2','2'
'730293180140','-6','-9'
'730293590140','2','2'
'730294910149','-6','-9'
'730295100147','1','2'
'730295280147','2','2'
'730295360147','1','-9'
'730298180149','1','-9'
'730309050145','2','2'
'730311120149','1','-9'
'730311450140','2','-9'
'730313860143','2','-9'
'730313940143','-6','-9'
'730315830146','-6','-9'
'730315910146','2','-9'
'730316530140','2','-9'
'730317110149','2','-9'
'730317290149','-6','-9'
'730317770140','2','-9'
'730320590149','2','-9'
'730324710146','-6','-9'
'730334420144','2','-9'
'730334830144','1','-9'
'730335360142','1','2'
'730339940143','2','-9'
'730341820146','2','-9'
'730341900146','1','-9'
'730343080145','2','-9'
'730346090144','2','-9'
'730351170148','2','-9'
'730351330148','2','-9'
'730354690142','1','-9'
'730359680249','2','-9'
'730359680546','2','2'
'730363110147','2','-9'
'730363370147','2','-9'
'730365070348','2','-9'
'730365070645','1','-9'
'730365740143','2','-9'
'730365820143','2','2'
'730365880142','-6','-9'
'730369420146','2','-9'
'730375090448','1','-9'
'730377200145','2','-9'
'730381070447','2','-9'
'730381550141','-6','-9'
'730386120143','-6','-9'
'730386200143','2','-9'
'730386380143','-6','-9'
'730388040148','2','-9'
'730389270140','-6','-9'
'730389380147','2','-9'
'730389500140','2','-9'
'730390080140','2','-9'
'730390120145','-6','-9'
'730392030149','1','-9'
'730393110146','2','-9'
'730393220148','-6','-9'
'730394510149','2','2'
'730396620141','-6','-9'
'730410820146','-6','-9'
'730415170145','2','-9'
'730415250145','-6','-9'
'730415660145','2','2'
'730416780147','-6','-9'
'730421040145','1','-9'
'730421810141','2','-9'
'730423470148','-6','-9'
'730423880148','-6','-9'
'730423960148','-6','-9'
'730426680147','1','2'
'730429480142','-6','-9'
'730431190147','2','-9'
'730431270147','2','2'
'730433400147','2','-9'
'730433600146','-6','-9'
'730437370145','1','-9'
'730437520145','1','-9'
'730439360146','1','-9'
'730439510146','2','-9'
'730440020142','2','-9'
'730440140240','2','-9'
'730441190147','-6','-9'
'730441350147','-6','-9'
'730443700142','2','-9'
'730447010149','1','2'
'730447030148','2','-9'
'730447260140','2','-9'
'730451240148','1','-9'
'730451570148','1','-9'
'730452470146','1','-9'
'730456140148','-6','-9'
'730457840140','1','-9'
'730458760242','2','-9'
'730460180140','-6','-9'
'730464330147','2','-9'
'730464730142','2','-9'
'730464990142','1','-9'
'730468100240','2','-9'
'730468490146','2','-9'
'730468800146','-6','-9'
'730468980146','2','-9'
'730475630147','2','-9'
'730478180147','-6','-9'
'730478260147','2','-9'
'730478340147','2','-9'
'730479430143','2','-9'
'730481650146','1','2'
'730483380142','-6','-9'
'730486380144','1','-9'
'730486610144','1','-9'
'730489090447','-6','-9'
'730489240141','-6','-9'
'730489650141','-6','-9'
'730491640144','1','-9'
'730493020141','-6','-9'
'730494110140','2','-9'
'730494520140','2','-9'
'730497010144','-6','-9'
'730497170140','2','-9'
'730497660140','2','-9'
'730497660249','2','-9'
'730499170142','2','-9'
'730499600140','1','-9'
'730502210141','1','-9'
'730504330145','-6','-9'
'730504400244','1','-9'
'730504660144','2','-9'
'730504900146','2','-9'
'730506010148','2','-9'
'730507220142','2','-9'
'730507300142','2','-9'
'730508480149','-6','-9'
'730511700148','1','-9'
'730511880148','2','-9'
'730518090240','1','-9'
'730518090349','1','-9'
'730518190149','1','-9'
'730518270149','2','-9'
'730518680149','-6','-9'
'730519100142','2','-9'
'730519360142','2','-9'
'730519510142','2','2'
'730530200146','1','-9'
'730531320148','-6','-9'
'730532390147','1','-9'
'730536040147','2','2'
'730539050140','-6','-9'
'730539550145','1','-9'
'730541870244','2','2'
'730542900148','1','-9'
'730544150145','1','-9'
'730545210548','2','-9'
'730545540142','-6','-9'
'730546010147','-6','-9'
'730557490147','-6','-9'
'730562170148','1','-9'
'730562330148','-6','-9'
'730572860240','-6','-9'
'730575210340','1','-9'
'730575210449','1','-9'
'730575810148','2','-9'
'730576490143','1','-9'
'730577230141','2','-9'
'730577310141','2','-9'
'730577640141','2','-9'
'730579160145','-6','-9'
'730580400143','-6','-9'
'730580730143','-6','-9'
'730585540147','2','2'
'730589970142','1','-9'
'730591220146','2','-9'
'730591300141','2','-9'
'730591400142','2','-9'
'730591630146','-6','-9'
'730594220145','1','-9'
'730594300145','1','-9'
'730603780141','-6','-9'
'730604840143','2','-9'
'730604920143','2','-9'
'730608510149','1','-9'
'730617080149','2','-9'
'730617230140','-6','-9'
'730617560140','2','-9'
'730618430148','1','-9'
'730618620141','2','-9'
'730619000143','1','-9'
'730620000141','2','-9'
'730622230141','1','-9'
'730622560141','2','-9'
'730625170142','1','-9'
'730631730148','2','-9'
'730633410149','1','-9'
'730633740149','2','-9'
'730635250141','2','-9'
'730635840143','2','-9'
'730638860148','1','-9'
'730649330141','2','-9'
'730650950148','2','2'
'730653780147','-6','-9'
'730653860147','-6','-9'
'730653940147','2','-9'
'730654730149','1','-9'
'730655300140','1','-9'
'730657320143','1','2'
'730657550245','2','-9'
'730657650143','-6','-9'
'730659520148','-6','-9'
'730662470144','2','2'
'730663440447','2','2'
'730669610140','-6','-9'
'730671470145','-6','-9'
'730673260142','2','-9'
'730674960141','2','-9'
'730682660244','2','2'
'730687950240','2','-9'
'730693150143','2','2'
'730693230143','2','2'
'730693310143','-6','-9'
'730697880147','2','-9'
'730698140147','1','-9'
'730700820146','1','-9'
'730710140146','1','-9'
'730711390143','2','-9'
'730713280246','1','2'
'730714670244','2','-9'
'730716350145','2','-9'
'730717250147','1','-9'
'730717660147','1','-9'
'730724720146','2','-9'
'730726140141','2','-9'
'730726150342','1','-9'
'730727350145','-6','-9'
'730729790144','1','2'
'730730070145','1','-9'
'730730920141','1','-9'
'730731210142','2','-9'
'730733260244','-6','-9'
'730733340143','-6','-9'
'730733590143','2','-9'
'730742290141','2','-9'
'730746160145','1','-9'
'730746240145','-6','-9'
'730749550146','2','2'
'730753120140','2','-9'
'730753200140','2','-9'
'730753380140','1','-9'
'730756950142','-6','-9'
'730757340145','-6','-9'
'730763450146','-6','-9'
'730763480141','-6','-9'
'730763710141','2','-9'
'730764020146','-6','-9'
'730767590141','1','-9'
'730768220142','-6','-9'
'730768630142','2','-9'
'730773610242','2','-9'
'730774140143','-6','-9'
'730777790146','-6','-9'
'730780750141','2','-9'
'730780910141','-6','-9'
'730783490149','2','-9'
'730783720149','1','-9'
'730787230145','1','-9'
'730790020147','-6','-9'
'730792220143','1','-9'
'730792550143','1','-9'
'730793140141','1','-9'
'730802080143','-6','-9'
'730802150243','1','-9'
'730802150540','1','-9'
'730802150649','1','-9'
'730805410149','-6','-9'
'730805820149','1','-9'
'730809530144','2','-9'
'730809610144','2','-9'
'730812270140','2','-9'
'730813870343','1','-9'
'730818190142','2','-9'
'730818350142','1','-9'
'730818500142','1','-9'
'730819290149','2','-9'
'730819370149','-6','-9'
'730820540146','2','2'
'730822290144','2','-9'
'730822440244','1','-9'
'730824510145','2','-9'
'730824690145','-6','-9'
'730827110246','-6','-9'
'730834800144','-6','-9'
'730834980144','-6','-9'
'730835270149','2','2'
'730836060148','1','-9'
'730841050149','1','-9'
'730841260145','1','-9'
'730841610140','1','-9'
'730842870241','-6','-9'
'730846080144','2','2'
'730847150244','1','-9'
'730848480142','2','-9'
'730849410146','-6','-9'
'730849900146','2','-9'
'730850850146','1','-9'
'730850930146','-6','-9'
'730852190142','-6','-9'
'730852270142','1','-9'
'730853870145','1','-9'
'730853950145','1','-9'
'730856320142','1','-9'
'730858660148','-6','-9'
'730860170140','-6','-9'
'730863160142','2','-9'
'730863320142','2','-9'
'730865790142','2','2'
'730868040144','1','2'
'730871430146','-6','-9'
'730871760146','2','-9'
'730879980149','2','-9'
'730882820146','2','2'
'730888320149','2','-9'
'730888800140','1','-9'
'730890260145','-6','-9'
'730890590145','2','2'
'730896160147','-6','-9'
'730896240147','2','-9'
'730897130146','1','-9'
'730897570141','2','-9'
'730901020149','1','-9'
'730901270140','-6','-9'
'730901500140','1','-9'
'730906110149','1','-9'
'730908440249','2','-9'
'730910220144','1','-9'
'730914480145','2','-9'
'730914970145','2','-9'
'730917170148','1','-9'
'730917330148','-6','-9'
'730917580148','1','-9'
'730922000149','1','-9'
'730922440147','-6','-9'
'730922770147','2','-9'
'730922930147','2','-9'
'730926770141','2','2'
'730926930141','2','2'
'730930210144','1','2'
